Date,Hour,Total Market Demand,Ontario Demand
13-Dec-02,14,20391,19720
13-Dec-02,15,20178,19607
13-Dec-02,16,20237,19766
13-Dec-02,17,21298,20702
13-Dec-02,18,21900,21704
13-Dec-02,19,21601,21405
13-Dec-02,20,21093,20897
13-Dec-02,21,20570,20374
13-Dec-02,22,19838,19617
13-Dec-02,23,18937,18616
13-Dec-02,24,18232,17301
14-Dec-02,1,17177,16163
14-Dec-02,2,16718,15502
14-Dec-02,3,16548,15165
14-Dec-02,4,16371,14937
14-Dec-02,5,16258,14950
14-Dec-02,6,16470,14941
14-Dec-02,7,16526,15665
14-Dec-02,8,17255,16515
14-Dec-02,9,18214,17577
14-Dec-02,10,19031,18490
14-Dec-02,11,19276,18634
14-Dec-02,12,19194,18743
14-Dec-02,13,18883,18493
14-Dec-02,14,18774,18123
14-Dec-02,15,18575,17924
14-Dec-02,16,18720,17869
14-Dec-02,17,19627,18783
14-Dec-02,18,20962,20231
14-Dec-02,19,20735,19934
14-Dec-02,20,20419,19518
14-Dec-02,21,19574,19023
14-Dec-02,22,19229,18428
14-Dec-02,23,18473,17672
14-Dec-02,24,17621,16408
15-Dec-02,1,16898,15750
15-Dec-02,2,16191,15138
15-Dec-02,3,15914,14696
15-Dec-02,4,15846,14540
15-Dec-02,5,15604,14386
15-Dec-02,6,15788,14447
15-Dec-02,7,15605,14703
15-Dec-02,8,15930,15261
15-Dec-02,9,16929,16316
15-Dec-02,10,17927,17186
15-Dec-02,11,18613,17731
15-Dec-02,12,18862,18021
15-Dec-02,13,19022,18181
15-Dec-02,14,18957,18139
15-Dec-02,15,18959,18118
15-Dec-02,16,19112,18317
15-Dec-02,17,20213,19472
15-Dec-02,18,21227,20796
15-Dec-02,19,20962,20556
15-Dec-02,20,20703,20232
15-Dec-02,21,20552,19901
15-Dec-02,22,20156,19305
15-Dec-02,23,19072,18221
15-Dec-02,24,18339,16937
16-Dec-02,1,17272,16082
16-Dec-02,2,16958,15768
16-Dec-02,3,16950,15505
16-Dec-02,4,17076,15670
16-Dec-02,5,17286,15899
16-Dec-02,6,17894,16604
16-Dec-02,7,19401,18036
16-Dec-02,8,20992,20077
16-Dec-02,9,21509,20618
16-Dec-02,10,21543,20731
16-Dec-02,11,21476,20785
16-Dec-02,12,21302,20771
16-Dec-02,13,20924,20446
16-Dec-02,14,20607,20266
16-Dec-02,15,20504,20163
16-Dec-02,16,20452,20111
16-Dec-02,17,21630,21285
16-Dec-02,18,23262,23047
16-Dec-02,19,23368,23172
16-Dec-02,20,22869,22738
16-Dec-02,21,22487,22255
16-Dec-02,22,21807,21526
16-Dec-02,23,20429,20088
16-Dec-02,24,19347,18379
17-Dec-02,1,18313,17437
17-Dec-02,2,17761,16910
17-Dec-02,3,17682,16781
17-Dec-02,4,17764,16713
17-Dec-02,5,17763,16834
17-Dec-02,6,18191,17315
17-Dec-02,7,19533,18727
17-Dec-02,8,20893,20612
17-Dec-02,9,21370,21089
17-Dec-02,10,21219,20938
17-Dec-02,11,21119,20838
17-Dec-02,12,20950,20669
17-Dec-02,13,20710,20429
17-Dec-02,14,20558,20277
17-Dec-02,15,20436,20155
17-Dec-02,16,20543,20262
17-Dec-02,17,21657,21376
17-Dec-02,18,23187,23056
17-Dec-02,19,23068,23037
17-Dec-02,20,22907,22626
17-Dec-02,21,22364,22233
17-Dec-02,22,21676,21395
17-Dec-02,23,20396,20055
17-Dec-02,24,19247,18381
18-Dec-02,1,18267,17341
18-Dec-02,2,18003,16777
18-Dec-02,3,17681,16630
18-Dec-02,4,17895,16597
18-Dec-02,5,17830,16532
18-Dec-02,6,18069,17118
18-Dec-02,7,19526,18450
18-Dec-02,8,20842,20461
18-Dec-02,9,21055,20749
18-Dec-02,10,20922,20516
18-Dec-02,11,20690,20384
18-Dec-02,12,20627,20321
18-Dec-02,13,20536,20080
18-Dec-02,14,20440,20094
18-Dec-02,15,20560,20129
18-Dec-02,16,20727,20307
18-Dec-02,17,21733,21257
18-Dec-02,18,22886,22705
18-Dec-02,19,22737,22470
18-Dec-02,20,22371,22001
18-Dec-02,21,21868,21505
18-Dec-02,22,21064,20783
18-Dec-02,23,19745,19362
18-Dec-02,24,18328,17556
19-Dec-02,1,17297,16471
19-Dec-02,2,17002,15936
19-Dec-02,3,17019,15477
19-Dec-02,4,16718,15382
19-Dec-02,5,16661,15556
19-Dec-02,6,16911,15998
19-Dec-02,7,18422,17271
19-Dec-02,8,19715,19119
19-Dec-02,9,20284,19733
19-Dec-02,10,20076,19700
19-Dec-02,11,20079,19703
19-Dec-02,12,20059,19683
19-Dec-02,13,19857,19481
19-Dec-02,14,19785,19409
19-Dec-02,15,19797,19371
19-Dec-02,16,19847,19421
19-Dec-02,17,20839,20413
19-Dec-02,18,22097,21696
19-Dec-02,19,21811,21410
19-Dec-02,20,21384,20983
19-Dec-02,21,21060,20659
19-Dec-02,22,20342,19941
19-Dec-02,23,19043,18642
19-Dec-02,24,17882,17056
20-Dec-02,1,17362,15930
20-Dec-02,2,17186,15476
20-Dec-02,3,17102,15093
20-Dec-02,4,16939,14928
20-Dec-02,5,16710,14865
20-Dec-02,6,17149,15304
20-Dec-02,7,18234,16627
20-Dec-02,8,19563,18640
20-Dec-02,9,20071,19420
20-Dec-02,10,19897,19496
20-Dec-02,11,20042,19691
20-Dec-02,12,20042,19691
20-Dec-02,13,19786,19335
20-Dec-02,14,19752,19151
20-Dec-02,15,19608,19007
20-Dec-02,16,19721,19120
20-Dec-02,17,20484,19983
20-Dec-02,18,21458,21107
20-Dec-02,19,21385,21034
20-Dec-02,20,20938,20587
20-Dec-02,21,20520,20169
20-Dec-02,22,19807,19456
20-Dec-02,23,18662,18311
20-Dec-02,24,18175,17012
21-Dec-02,1,17193,15703
21-Dec-02,2,16574,14946
21-Dec-02,3,16219,14595
21-Dec-02,4,16094,14470
21-Dec-02,5,16111,14485
21-Dec-02,6,16283,14659
21-Dec-02,7,16785,15128
21-Dec-02,8,16920,16073
21-Dec-02,9,17697,17069
21-Dec-02,10,18323,17872
21-Dec-02,11,18676,18150
21-Dec-02,12,18928,18253
21-Dec-02,13,19148,18257
21-Dec-02,14,18890,18145
21-Dec-02,15,18932,18004
21-Dec-02,16,18806,18086
21-Dec-02,17,19307,19076
21-Dec-02,18,20556,20325
21-Dec-02,19,20277,20046
21-Dec-02,20,19873,19642
21-Dec-02,21,19617,19251
21-Dec-02,22,19091,18725
21-Dec-02,23,18146,17740
21-Dec-02,24,17456,16523
22-Dec-02,1,16510,15514
22-Dec-02,2,16230,14804
22-Dec-02,3,15837,14394
22-Dec-02,4,15771,14272
22-Dec-02,5,15669,14219
22-Dec-02,6,15996,14342
22-Dec-02,7,16040,14537
22-Dec-02,8,16339,15268
22-Dec-02,9,16782,16051
22-Dec-02,10,17402,16771
22-Dec-02,11,17783,17199
22-Dec-02,12,18032,17489
22-Dec-02,13,18418,17697
22-Dec-02,14,18469,17673
22-Dec-02,15,18329,17608
22-Dec-02,16,18567,17803
22-Dec-02,17,19435,18889
22-Dec-02,18,20618,20072
22-Dec-02,19,20514,19968
22-Dec-02,20,20085,19539
22-Dec-02,21,19752,19206
22-Dec-02,22,19263,18617
22-Dec-02,23,18481,17693
22-Dec-02,24,17503,16553
23-Dec-02,1,16940,15762
23-Dec-02,2,16955,15174
23-Dec-02,3,16631,14643
23-Dec-02,4,16395,14607
23-Dec-02,5,16589,14601
23-Dec-02,6,17027,15115
23-Dec-02,7,18037,16100
23-Dec-02,8,18742,17461
23-Dec-02,9,19422,18389
23-Dec-02,10,19680,19024
23-Dec-02,11,19944,19273
23-Dec-02,12,19919,19298
23-Dec-02,13,19701,19080
23-Dec-02,14,19713,19017
23-Dec-02,15,19659,18898
23-Dec-02,16,19804,18937
23-Dec-02,17,20478,19785
23-Dec-02,18,21724,20993
23-Dec-02,19,21694,20957
23-Dec-02,20,21318,20596
23-Dec-02,21,20844,20173
23-Dec-02,22,20133,19462
23-Dec-02,23,19113,18369
23-Dec-02,24,18196,16848
24-Dec-02,1,16664,15727
24-Dec-02,2,16330,15044
24-Dec-02,3,15851,14512
24-Dec-02,4,15781,14294
24-Dec-02,5,15615,14330
24-Dec-02,6,15789,14672
24-Dec-02,7,16686,15516
24-Dec-02,8,17453,16795
24-Dec-02,9,18461,17720
24-Dec-02,10,19043,18252
24-Dec-02,11,19392,18454
24-Dec-02,12,19206,18315
24-Dec-02,13,18674,17794
24-Dec-02,14,18084,17203
24-Dec-02,15,17744,16862
24-Dec-02,16,17537,16655
24-Dec-02,17,18275,17391
24-Dec-02,18,19478,18777
24-Dec-02,19,19098,18379
24-Dec-02,20,18452,17661
24-Dec-02,21,18014,17143
24-Dec-02,22,17425,16654
24-Dec-02,23,16830,16159
24-Dec-02,24,16467,15307
25-Dec-02,1,15223,14329
25-Dec-02,2,15581,13883
25-Dec-02,3,15016,13318
25-Dec-02,4,14865,13057
25-Dec-02,5,14965,13067
25-Dec-02,6,15095,13284
25-Dec-02,7,15072,13771
25-Dec-02,8,15940,14589
25-Dec-02,9,16351,15403
25-Dec-02,10,16989,16036
25-Dec-02,11,17340,16389
25-Dec-02,12,17489,16570
25-Dec-02,13,17287,16616
25-Dec-02,14,17081,16410
25-Dec-02,15,16839,16168
25-Dec-02,16,16830,16159
25-Dec-02,17,17311,16640
25-Dec-02,18,18401,17630
25-Dec-02,19,18247,17376
25-Dec-02,20,18210,17189
25-Dec-02,21,18035,17011
25-Dec-02,22,17720,16774
25-Dec-02,23,17391,16320
25-Dec-02,24,16854,15283
26-Dec-02,1,16042,14317
26-Dec-02,2,15640,13850
26-Dec-02,3,15230,13509
26-Dec-02,4,15041,13376
26-Dec-02,5,15283,13399
26-Dec-02,6,15658,13629
26-Dec-02,7,16153,14124
26-Dec-02,8,16015,14269
26-Dec-02,9,16095,14781
26-Dec-02,10,16729,15608
26-Dec-02,11,17115,16134
26-Dec-02,12,17455,16335
26-Dec-02,13,17447,16306
26-Dec-02,14,17179,15987
26-Dec-02,15,17038,15864
26-Dec-02,16,17232,15913
26-Dec-02,17,18178,16751
26-Dec-02,18,19345,18204
26-Dec-02,19,19496,18275
26-Dec-02,20,19167,18026
